country_code,year,country,parts,JTAS_code,toprunner,import_value,import_unit,distance,pop,GDP,GDPcap,GDPjp,GDPcapjp,heg_d,conflict,indepdate,col_fr,col_hist,gatt_o,gatt_d,rta,comleg,gsp,flow,validmirror,family
CZE,2005,Czech Republic,0,'245,1,11519,1589,8935.202271,10.23409176,123980.8594,12114.49512,4533965,35484.25391,0,NA,NA,0,0,1,1,0,0,0,391.03,1,
CZE,2008,Czech Republic,0,'245,1,1088,200,8935.202271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CZE,2015,Czech Republic,0,'245,1,8167,3181,8935.202271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,1988,Denmark,0,'204,0,227390,328442,8651.318151,5.130000114,113225.7891,22071.30273,2938375.5,23964.63281,0,NA,NA,0,0,1,1,0,0,0,1257.377,1,
DNK,1989,Denmark,0,'204,0,182339,252774,8651.318151,5.132999897,109881.3672,21406.85156,2940136.75,23881.0293,0,NA,NA,0,0,1,1,0,0,0,1295.525,1,
DNK,1990,Denmark,0,'204,0,310812,328434,8651.318151,5.139999866,135838.1563,26427.6582,3018112.25,24430.83594,0,NA,NA,0,0,1,1,0,0,0,1247.213,1,
DNK,1991,Denmark,0,'204,0,294893,323380,8651.318151,5.153999805,136693.9688,26521.91992,3451276.5,27850.61914,0,NA,NA,0,0,1,1,0,0,0,1372.448,1,
DNK,1992,Denmark,0,'204,0,223146,231816,8651.318151,5.170000076,150195.4844,29051.34961,3766884,30322.09961,0,NA,NA,0,0,1,1,0,0,0,1647.426,1,
DNK,1993,Denmark,0,'204,0,252632,338301,8651.318151,5.18900013,140626.625,27100.91016,4323789.5,34719.19141,0,NA,NA,0,0,1,1,0,0,0,1606.165,1,
DNK,1994,Denmark,0,'204,0,836340,1372694,8651.318151,5.204999924,153593.2188,29508.7832,4760168,38093.23047,0,NA,NA,0,0,1,1,0,0,0,1809.225,1,
DNK,1995,Denmark,0,'204,0,1014195,1542383,8651.318151,5.228000164,181983.6094,34809.41016,5244246.5,41807.14453,0,NA,NA,0,0,1,1,0,0,0,2067.296,1,
DNK,1996,Denmark,0,'204,0,1220154,1529958,8651.318151,5.262000084,184435.8125,35050.51563,4620454.5,36739.96094,0,NA,NA,0,0,1,1,0,0,0,1888.931,1,
DNK,1997,Denmark,0,'204,0,748354,1000421,8651.318151,5.284220219,170435.4688,32253.66406,4233780.5,33577.17969,0,NA,NA,0,0,1,1,0,0,0,1779.305,1,
DNK,1998,Denmark,0,'204,0,817713,1010669,8651.318151,5.301000118,173653.1406,32758.5625,3842264.5,30395.25586,0,NA,NA,0,0,1,1,0,0,0,1464.309,1,
DNK,1999,Denmark,0,'204,1,720069,1189581,8651.318151,5.31911087,173944.7031,32701.83789,4347650,34328.07031,0,NA,NA,0,0,1,1,0,0,0,1874.57,1,
DNK,2000,Denmark,0,'204,1,614761,1238961,8651.318151,5.33734417,160082.6406,29992.93945,4649615,36648.65625,0,NA,NA,0,0,1,1,0,0,0,2148.64,1,
DNK,2001,Denmark,0,'204,1,1373214,2569425,8651.318151,5.355082035,160476.1719,29967.08008,4087725.75,32149.09766,0,NA,NA,0,0,1,1,0,0,0,2115,1,
DNK,2002,Denmark,0,'204,1,606063,968839,8651.318151,5.37425518,173880.8438,32354.4082,3904826.5,30639.06641,0,NA,NA,0,0,1,1,0,0,0,2169.48,1,
DNK,2003,Denmark,0,'204,1,782532,1113027,8651.318151,5.387174129,213908.0469,39706.91016,4231249,33129.10156,0,NA,NA,0,0,1,1,0,0,0,2377.79,1,
DNK,2004,Denmark,0,'204,1,1102013,1577456,8651.318151,5.401176929,244914.9688,45344.74219,4584884,35885.85156,0,NA,NA,0,0,1,1,0,0,0,2791.96,1,
DNK,2005,Denmark,0,'204,1,928846,1221782,8651.318151,5.415977955,258714.3594,47768.72266,4533965,35484.25391,0,NA,NA,0,0,1,1,0,0,0,2381.29,1,
DNK,2006,Denmark,0,'204,1,1044957,1251249,8651.318151,5.428524017,275237.0313,50702,4340133.5,34022.94141,0,NA,NA,0,0,1,1,0,0,0,2030.501,1,
DNK,2007,Denmark,0,'204,1,1231472,1258951,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2008,Denmark,0,'204,1,893660,885224,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2009,Denmark,0,'204,1,649510,686279,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2010,Denmark,0,'204,1,584448,712224,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2011,Denmark,0,'204,1,529822,690439,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2012,Denmark,0,'204,1,498711,618920,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2013,Denmark,0,'204,1,809912,752434,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2014,Denmark,0,'204,1,809608,697518,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2015,Denmark,0,'204,1,751496,673416,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2016,Denmark,0,'204,1,793805,782796,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2017,Denmark,0,'204,1,874936,838527,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2018,Denmark,0,'204,1,728188,647102,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMA,1997,Dominica,0,'333,0,5288,2819,14012.84828,0.072042003,244.0740662,3387.941162,4233780.5,33577.17969,0,NA,NA,0,0,1,1,0,0,1,2.05361,1,
DMA,2016,Dominica,0,'333,1,8462,3496,14012.84828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECU,1991,Ecuador,0,'406,0,385,217,14652.08112,10.5061121,11348.43945,1080.174927,3451276.5,27850.61914,0,NA,NA,0,0,0,1,0,0,1,107.264,1,
EGY,2001,"Egypt ,Arab Rep.",0,'506,1,469,320,9421.167554,68.58454132,97632.00781,1423.527954,4087725.75,32149.09766,0,NA,NA,0,0,1,1,0,0,1,75.9562,1,
EGY,2002,"Egypt ,Arab Rep.",0,'506,1,710,600,9421.167554,69.91308594,87850.67969,1256.569946,3904826.5,30639.06641,0,NA,NA,0,0,1,1,0,0,1,69.1444,1,
EGY,2008,"Egypt ,Arab Rep.",0,'506,1,749,456,9421.167554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EGY,2009,"Egypt ,Arab Rep.",0,'506,1,212,135,9421.167554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EGY,2010,"Egypt ,Arab Rep.",0,'506,1,661,223,9421.167554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EGY,2011,"Egypt ,Arab Rep.",0,'506,1,273,261,9421.167554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EGY,2014,"Egypt ,Arab Rep.",0,'506,1,912,420,9421.167554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EGY,2015,"Egypt ,Arab Rep.",0,'506,1,1037,584,9421.167554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EGY,2016,"Egypt ,Arab Rep.",0,'506,1,424,408,9421.167554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EGY,2017,"Egypt ,Arab Rep.",0,'506,1,724,1366,9421.167554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EST,2015,Estonia,0,'235,1,2294,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EST,2016,Estonia,0,'235,1,854,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIN,1993,Finland,0,'222,0,284,240,7675.537841,5.065999985,87283.33594,17229.24219,4323789.5,34719.19141,0,NA,NA,0,0,1,1,0,0,0,428.167,1,
FIN,1994,Finland,0,'222,0,1639,1209,7675.537841,5.089000225,100972.9063,19841.4043,4760168,38093.23047,0,NA,NA,0,0,1,1,0,0,0,681.4478,1,
FIN,1995,Finland,0,'222,0,6357,6912,7675.537841,5.107999802,130916.3906,25629.67773,5244246.5,41807.14453,0,NA,NA,0,0,1,1,0,0,0,1154.44,1,
FIN,1996,Finland,0,'222,0,13486,12761,7675.537841,5.125,128607.2969,25094.10742,4620454.5,36739.96094,0,NA,NA,0,0,1,1,0,0,0,1166.9,1,
FIN,1997,Finland,0,'222,0,12414,12130,7675.537841,5.139834881,123560.875,24039.85352,4233780.5,33577.17969,0,NA,NA,0,0,1,1,0,0,0,897.241,1,
FIN,1998,Finland,0,'222,0,21081,25840,7675.537841,5.152999878,130579.6641,25340.51367,3842264.5,30395.25586,0,NA,NA,0,0,1,1,0,0,0,733.07,1,
FIN,1999,Finland,0,'222,1,7742,12575,7675.537841,5.165446758,128878.1172,24950.04297,4347650,34328.07031,0,NA,NA,0,0,1,1,0,0,0,783.0636,1,
FIN,2000,Finland,0,'222,1,7372,10114,7675.537841,5.176197529,120562.9219,23291.79297,4649615,36648.65625,0,NA,NA,0,0,1,1,0,0,0,874.5033,1,
FIN,2001,Finland,0,'222,1,13599,16218,7675.537841,5.187995434,122122.5938,23539.45703,4087725.75,32149.09766,0,NA,NA,0,0,1,1,0,0,0,891.3718,1,
FIN,2002,Finland,0,'222,1,6511,6424,7675.537841,5.200596809,132555.0625,25488.43359,3904826.5,30639.06641,0,NA,NA,0,0,1,1,0,0,0,1097.5536,1,
FIN,2003,Finland,0,'222,1,2629,3134,7675.537841,5.212995529,162310.3906,31135.72461,4231249,33129.10156,0,NA,NA,0,0,1,1,0,0,0,1244.694,1,
FIN,2007,Finland,0,'222,1,446,120,7675.537841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIN,2010,Finland,0,'222,1,343,114,7675.537841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIN,2014,Finland,0,'222,1,7423,1214,7675.537841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIN,2015,Finland,0,'222,1,8907,1795,7675.537841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIN,2016,Finland,0,'222,1,1540,351,7675.537841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIN,2017,Finland,0,'222,1,1334,698,7675.537841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,1988,France,0,'210,0,9615,4448,9803.116146,55.88399887,1006623.875,18012.73828,2938375.5,23964.63281,0,NA,NA,0,0,1,1,0,0,0,4312.5,1,
FRA,1989,France,0,'210,0,16691,6896,9803.116146,56.43600082,1008132.563,17863.28906,2940136.75,23881.0293,0,NA,NA,0,0,1,1,0,0,0,5526.24,1,
FRA,1990,France,0,'210,0,58747,18689,9803.116146,56.73500061,1239256.375,21842.89063,3018112.25,24430.83594,0,NA,NA,0,0,1,1,0,0,0,7612.81,1,
FRA,1991,France,0,'210,0,16732,6641,9803.116146,56.97750092,1238310.75,21733.32813,3451276.5,27850.61914,0,NA,NA,0,0,1,1,0,0,0,5816.11,1,
FRA,1992,France,0,'210,0,7916,965,9803.116146,57.24229813,1371706,23963.1543,3766884,30322.09961,0,NA,NA,0,0,1,1,0,0,0,5415.56,1,
FRA,1993,France,0,'210,0,4133,2162,9803.116146,57.4695015,1291856.375,22478.99023,4323789.5,34719.19141,0,NA,NA,0,0,1,1,0,0,0,5148.3,1,
FRA,1994,France,0,'210,0,20142,11807,9803.116146,57.66120148,1365165.375,23675.63086,4760168,38093.23047,0,NA,NA,0,0,1,1,0,0,0,5685.31,1,
FRA,1995,France,0,'210,0,20445,10517,9803.116146,57.84400177,1570256.375,27146.39844,5244246.5,41807.14453,0,NA,NA,0,0,1,1,0,0,0,6692.88,1,
FRA,1996,France,0,'210,0,37141,19959,9803.116146,58.02600098,1574271.375,27130.44727,4620454.5,36739.96094,0,NA,NA,0,0,1,1,0,0,0,6268.4,1,
FRA,1997,France,0,'210,0,83167,60253,9803.116146,58.20800018,1425582.5,24491.17773,4233780.5,33577.17969,0,NA,NA,0,0,1,1,0,0,0,5809.31,1,
FRA,1998,France,0,'210,0,164797,76787,9803.116146,58.39799881,1472723.125,25218.72656,3842264.5,30395.25586,0,NA,NA,0,0,1,1,0,0,0,5737.44,1,
FRA,1999,France,0,'210,1,122062,63904,9803.116146,58.62251282,1455855.5,24834.41016,4347650,34328.07031,0,NA,NA,0,0,1,1,0,0,0,6153.53,1,
FRA,2000,France,0,'210,1,76659,54314,9803.116146,58.89551544,1327962.875,22547.77539,4649615,36648.65625,0,NA,NA,0,0,1,1,0,0,0,6410.01,1,
FRA,2001,France,0,'210,1,82421,57440,9803.116146,59.19240952,1339753,22633.86523,4087725.75,32149.09766,0,NA,NA,0,0,1,1,0,0,0,6182.94,1,
FRA,2002,France,0,'210,1,8263,5584,9803.116146,59.59859848,1457326.375,24452.35938,3904826.5,30639.06641,0,NA,NA,0,0,1,1,0,0,0,6532.84,1,
FRA,2003,France,0,'210,1,23498,13016,9803.116146,60.15485001,1800015.875,29923.03906,4231249,33129.10156,0,NA,NA,0,0,1,1,0,0,0,7234.95,1,
FRA,2004,France,0,'210,1,54738,25555,9803.116146,60.52114105,2059870.875,34035.55859,4584884,35885.85156,0,NA,NA,0,0,1,1,0,0,0,8358.58,1,
FRA,2005,France,0,'210,1,33238,7643,9803.116146,60.8730011,2126630.5,34935.52734,4533965,35484.25391,0,NA,NA,0,0,1,1,0,0,0,8507.03,1,
FRA,2006,France,0,'210,1,7098,4546,9803.116146,61.03750992,2230721.5,36546.73047,4340133.5,34022.94141,0,NA,NA,0,0,1,1,0,0,0,8972.43,1,
FRA,2007,France,0,'210,1,15459,6389,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2008,France,0,'210,1,3830,562,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2009,France,0,'210,1,2210,874,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2010,France,0,'210,1,5354,3294,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2011,France,0,'210,1,26607,17440,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2012,France,0,'210,1,30102,16317,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2013,France,0,'210,1,15235,9010,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2014,France,0,'210,1,28668,14796,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2015,France,0,'210,1,19377,14065,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2016,France,0,'210,1,10724,6628,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2017,France,0,'210,1,19694,10001,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,2018,France,0,'210,1,9565,5208,9803.116146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEO,1996,Georgia,0,'157,0,1855,1771,7736.785573,4.953616142,3094.915527,624.7790527,4620454.5,36739.96094,0,NA,NA,0,0,0,1,0,0,0,1.5605,1,
GEO,1999,Georgia,0,'157,1,4325,10208,7736.785573,4.774219036,2800.024414,586.4884644,4347650,34328.07031,0,NA,NA,0,0,0,1,0,0,0,1.471503,1,
GEO,2004,Georgia,0,'157,1,4737,4827,7736.785573,4.517981052,5125.76416,1134.525391,4584884,35885.85156,0,NA,NA,0,0,1,1,0,0,0,7.55924,1,
GEO,2005,Georgia,0,'157,1,15581,16443,7736.785573,4.474403858,6412.267578,1433.099854,4533965,35484.25391,0,NA,NA,0,0,1,1,0,0,0,3.99815,1,
GEO,2007,Georgia,0,'157,1,12288,11520,7736.785573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,1988,Germany,0,'213,0,185418,155887,9086.036956,78.14399719,1353504,17320.63867,2938375.5,23964.63281,0,NA,NA,0,0,1,1,0,1,0,8206.77,1,
DEU,1989,Germany,0,'213,0,374298,343323,9086.036956,78.7519989,1344568.25,17073.44922,2940136.75,23881.0293,0,NA,NA,0,0,1,1,0,1,0,8946.8,1,
DEU,1990,Germany,0,'213,0,335237,221255,9086.036956,79.43299866,1707382.875,21494.62891,3018112.25,24430.83594,0,NA,NA,0,0,1,1,0,1,0,11898.04,1,
DEU,1991,Germany,0,'213,0,350749,227254,9086.036956,80.01399994,1808603.375,22603.58594,3451276.5,27850.61914,0,NA,NA,0,0,1,1,0,1,0,10990.694,1,
DEU,1992,Germany,0,'213,0,269295,185690,9086.036956,80.62400055,2062141.5,25577.26563,3766884,30322.09961,0,NA,NA,0,0,1,1,0,1,0,10746.3,1,
DEU,1993,Germany,0,'213,0,116615,85406,9086.036956,81.15599823,2004460,24698.85156,4323789.5,34719.19141,0,NA,NA,0,0,1,1,0,1,0,10468.084,1,
DEU,1994,Germany,0,'213,0,67191,60337,9086.036956,81.51599884,2146293.75,26329.72461,4760168,38093.23047,0,NA,NA,0,0,1,1,0,1,0,12230.35,1,
DEU,1995,Germany,0,'213,0,166366,172734,9086.036956,81.64199829,2522792.25,30900.66797,5244246.5,41807.14453,0,NA,NA,0,0,1,1,0,1,0,14472.81,1,
DEU,1996,Germany,0,'213,0,265945,249433,9086.036956,81.91200256,2438497.5,29769.7207,4620454.5,36739.96094,0,NA,NA,0,0,1,1,0,1,0,15498.23,1,
DEU,1997,Germany,0,'213,0,215501,172948,9086.036956,82.07099915,2160591,26325.87695,4233780.5,33577.17969,0,NA,NA,0,0,1,1,0,1,0,13022.57,1,
DEU,1998,Germany,0,'213,0,171270,126110,9086.036956,82.04699707,2184483.75,26624.78711,3842264.5,30395.25586,0,NA,NA,0,0,1,1,0,1,0,11446.93,1,
DEU,1999,Germany,0,'213,1,195390,165503,9086.036956,82.08699799,2143618.25,26113.98047,4347650,34328.07031,0,NA,NA,0,0,1,1,0,1,0,12250.92,1,
DEU,2000,Germany,0,'213,1,240226,231882,9086.036956,82.20999908,1900221.125,23114.23438,4649615,36648.65625,0,NA,NA,0,0,1,1,0,1,0,13351.36,1,
DEU,2001,Germany,0,'213,1,415665,389811,9086.036956,82.33300018,1890970.875,22967.34961,4087725.75,32149.09766,0,NA,NA,0,0,1,1,0,1,0,12879.57,1,
DEU,2002,Germany,0,'213,1,214431,195068,9086.036956,82.50800323,2018652.375,24466.14063,3904826.5,30639.06641,0,NA,NA,0,0,1,1,0,1,0,12675.96,1,
DEU,2003,Germany,0,'213,1,231869,206904,9086.036956,82.54100037,2441760.75,29582.39844,4231249,33129.10156,0,NA,NA,0,0,1,1,0,1,0,14608.99,1,
DEU,2004,Germany,0,'213,1,261819,207169,9086.036956,82.51625061,2750993.5,33338.80859,4584884,35885.85156,0,NA,NA,0,0,1,1,0,1,0,17368.12,1,
DEU,2005,Germany,0,'213,1,286799,218592,9086.036956,82.4693985,2794926,33890.46094,4533965,35484.25391,0,NA,NA,0,0,1,1,0,1,0,18263.85,1,
DEU,2006,Germany,0,'213,1,296580,203038,9086.036956,82.41143799,2906681.25,35270.36328,4340133.5,34022.94141,0,NA,NA,0,0,1,1,0,1,0,19103.48,1,
DEU,2007,Germany,0,'213,1,343629,223368,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2008,Germany,0,'213,1,213632,135101,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2009,Germany,0,'213,1,154799,126651,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2010,Germany,0,'213,1,115332,82164,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2011,Germany,0,'213,1,110557,68384,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2012,Germany,0,'213,1,73068,50938,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2013,Germany,0,'213,1,131774,72786,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2014,Germany,0,'213,1,150580,62604,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2015,Germany,0,'213,1,169977,85359,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2016,Germany,0,'213,1,51048,26339,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2017,Germany,0,'213,1,77380,48360,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2018,Germany,0,'213,1,104098,62514,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRC,2000,Greece,0,'230,1,388,110,9363.692319,10.91749954,114600.9766,10496.99805,4649615,36648.65625,0,NA,NA,0,0,1,1,0,0,0,97.26387,1,
GRC,2001,Greece,0,'230,1,2996,1104,9363.692319,10.94995022,119109.4453,10877.62402,4087725.75,32149.09766,0,NA,NA,0,0,1,1,0,0,0,71.3302,1,
GRC,2002,Greece,0,'230,1,1307,1884,9363.692319,10.98754978,135029.0781,12289.28027,3904826.5,30639.06641,0,NA,NA,0,0,1,1,0,0,0,76.502,1,
GRC,2004,Greece,0,'230,1,2296,1268,9363.692319,11.06175041,209109.875,18903.86914,4584884,35885.85156,0,NA,NA,0,0,1,1,0,0,0,125.249,1,
GRC,2017,Greece,0,'230,1,3248,1555,9363.692319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRC,2018,Greece,0,'230,1,736,378,9363.692319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HKG,1988,Hong Kong SAR,0,'108,0,34297,30304,2707.46588,5.627600193,59601.07813,10590.85156,2938375.5,23964.63281,0,NA,NA,0,0,1,1,0,0,1,4065.545,1,
HKG,1989,Hong Kong SAR,0,'108,0,31368,29845,2707.46588,5.686200142,68752.5625,12091.12598,2940136.75,23881.0293,0,NA,NA,0,0,1,1,0,0,1,4977.104,1,
HKG,1990,Hong Kong SAR,0,'108,0,25403,17280,2707.46588,5.704500198,76887.16406,13478.33496,3018112.25,24430.83594,0,NA,NA,0,0,1,1,0,0,1,5147.846,1,
HKG,1991,Hong Kong SAR,0,'108,0,34023,25694,2707.46588,5.751999855,88833.22656,15443.88574,3451276.5,27850.61914,0,NA,NA,0,0,1,1,0,0,1,5838.206,1,
HKG,1992,Hong Kong SAR,0,'108,0,18315,14510,2707.46588,5.800499916,104002.0703,17929.8457,3766884,30322.09961,0,NA,NA,0,0,1,1,0,0,1,6887.749,1,
HKG,1993,Hong Kong SAR,0,'108,0,654,318,2707.46588,5.901000023,119957.8594,20328.39453,4323789.5,34719.19141,0,NA,NA,0,0,1,1,0,0,1,7654.889,1,
HKG,1994,Hong Kong SAR,0,'108,0,985,1095,2707.46588,6.035399914,135542.4375,22457.9043,4760168,38093.23047,0,NA,NA,0,0,1,1,0,0,1,9279.886,1,
HKG,1995,Hong Kong SAR,0,'108,0,2055,891,2707.46588,6.156099796,144229.9688,23428.78906,5244246.5,41807.14453,0,NA,NA,0,0,1,1,0,0,1,11656.04,1,
HKG,1996,Hong Kong SAR,0,'108,0,246,136,2707.46588,6.435500145,158966.1563,24701.44531,4620454.5,36739.96094,0,NA,NA,0,0,1,1,0,0,1,13012.01,1,
HKG,1997,Hong Kong SAR,0,'108,0,555,350,2707.46588,6.489299774,176312.375,27169.70703,4233780.5,33577.17969,0,NA,NA,0,0,1,1,0,0,1,12555.4,1,
HKG,1998,Hong Kong SAR,0,'108,0,12089,16512,2707.46588,6.543700218,166909.0156,25506.82422,3842264.5,30395.25586,0,NA,NA,0,0,1,1,0,0,1,10034.266,1,
HKG,1999,Hong Kong SAR,0,'108,1,957,2550,2707.46588,6.606500149,163287.5313,24716.19336,4347650,34328.07031,0,NA,NA,0,0,1,1,0,0,1,10354.619,1,
HKG,2000,Hong Kong SAR,0,'108,1,260,127,2707.46588,6.664999962,168753.9375,25319.41992,4649615,36648.65625,0,NA,NA,0,0,1,1,0,0,1,12314.39,1,
HKG,2001,Hong Kong SAR,0,'108,1,7298,13140,2707.46588,6.724899769,166541.0469,24764.83789,4087725.75,32149.09766,0,NA,NA,0,0,1,1,0,0,1,12374.67,1,
HKG,2002,Hong Kong SAR,0,'108,1,7221,6887,2707.46588,6.787000179,163709.4063,24121.02539,3904826.5,30639.06641,0,NA,NA,0,0,1,1,0,0,1,11819.94,1,
HKG,2003,Hong Kong SAR,0,'108,1,2310,3035,2707.46588,6.803100109,158472.1406,23294.10742,4231249,33129.10156,0,NA,NA,0,0,1,1,0,0,1,13296.69,1,
HKG,2004,Hong Kong SAR,0,'108,1,343,5,2707.46588,6.882599831,165820.6406,24092.73242,4584884,35885.85156,0,NA,NA,0,0,1,1,0,0,1,15194.41,1,
HKG,2005,Hong Kong SAR,0,'108,1,541,100,2707.46588,6.943600178,177782.6563,25603.81445,4533965,35484.25391,0,NA,NA,0,0,1,1,0,0,1,16784.24,1,
